hr_data,P,A,D,Label
64,-2.0,1.0,1.0,Disgust
64,,,,
65,,,,
65,,,,
66,,,,
65,,,,
65,,,,
65,,,,
65,,,,
64,,,,
64,,,,
64,,,,
64,,,,
64,,,,
63,,,,
63,,,,
63,,,,
63,,,,
63,,,,
63,,,,
63,,,,
63,,,,
63,,,,
63,,,,
63,,,,
63,,,,
63,,,,
63,,,,
63,,,,
62,,,,
62,,,,
62,,,,
62,,,,
62,,,,
62,,,,
62,,,,
62,,,,
62,,,,
62,,,,
62,,,,
61,,,,
61,,,,
61,,,,
61,,,,
62,,,,
63,,,,
63,,,,
63,,,,
64,,,,
65,,,,
65,,,,
65,,,,
65,,,,
65,,,,
65,,,,
65,,,,
65,,,,
65,,,,
65,,,,
65,,,,
65,,,,
65,,,,
65,,,,
65,,,,
65,,,,
65,,,,
64,,,,
64,,,,
64,,,,
64,,,,
64,,,,
64,,,,
65,,,,
65,,,,
65,,,,
65,,,,
66,,,,
65,,,,
66,,,,
66,,,,
66,,,,
66,,,,
66,,,,
66,,,,
66,,,,
65,,,,
65,,,,
66,,,,
65,,,,
65,,,,
66,,,,
66,,,,
66,,,,
67,,,,
66,,,,
65,,,,
65,,,,
66,,,,
67,,,,
67,,,,
67,,,,
67,,,,
67,,,,
67,,,,
67,,,,
67,,,,
66,,,,
66,,,,
65,,,,
65,,,,
65,,,,
66,,,,
67,,,,
67,,,,
67,,,,
68,,,,
67,,,,
67,,,,
67,,,,
68,,,,
68,,,,
68,,,,
69,,,,
69,,,,
69,,,,
69,,,,
68,,,,
68,,,,
68,,,,
68,,,,
68,,,,
68,,,,
68,,,,
67,,,,
67,,,,
67,,,,
67,,,,
67,,,,
67,,,,
67,,,,
67,,,,
67,,,,
68,,,,
67,,,,
67,,,,
67,,,,
67,,,,
67,,,,
67,,,,
67,,,,
67,,,,
67,,,,
67,,,,
67,,,,
68,,,,
69,,,,
69,,,,
69,,,,
68,,,,
68,,,,
68,,,,
69,,,,
68,,,,
68,,,,
69,,,,
69,,,,
68,,,,
68,,,,
68,,,,
68,,,,
68,,,,
68,,,,
68,,,,
68,,,,
69,,,,
70,,,,
70,,,,
70,,,,
71,,,,
70,,,,
70,,,,
70,,,,
70,,,,
70,,,,
70,,,,
70,,,,
70,,,,
70,,,,
70,,,,
69,,,,
70,,,,
70,,,,
70,,,,
70,,,,
70,,,,
70,,,,
71,,,,
71,,,,
72,,,,
71,,,,
